cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi
61235,4272,,58,58,F,1,0,0,0,0,0,3,2,2
61236,4272,,7,7,F,1,0,0,0,0,0,3,1,4
61237,4272,,82,82,M,1,0,0,0,0,0,2,2,4
61238,4272,,31,31,F,1,0,0,1,0,0,1,1,5
61239,4272,,59,59,F,1,0,0,0,1,0,1,1,4
61240,4272,,50,50,F,0,0,0,0,0,1,3,2,3
61241,4272,,40,45,F,0,0,0,0,0,1,5,2,1
61242,4272,,35,40,F,0,0,0,0,0,1,3,2,3
61243,4273,,54,54,M,1,0,0,0,0,0,1,1,5
61244,4273,,30,30,F,1,0,0,0,0,0,2,1,4
61245,4273,,2,2,M,0,0,1,0,0,0,1,1,5
61246,4273,,2,2,M,0,0,1,0,0,0,1,1,5
61247,4273,,18,18,M,1,0,0,0,0,0,1,1,5
61248,4273,,3,3,F,0,0,1,0,0,0,1,1,5
61249,4273,,2,2,M,0,0,1,0,0,0,1,1,5
61250,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61251,4273,,50,50,F,1,0,0,0,0,1,3,2,2
61252,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61253,4273,,3,3,F,0,0,1,0,0,0,1,1,5
61254,4273,,25,25,M,1,0,0,0,0,0,1,1,5
61255,4273,,2,2,M,0,0,1,0,0,0,1,1,5
61256,4273,,29,29,M,1,0,0,0,0,0,1,1,5
61257,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61258,4273,,1,1,F,1,0,0,0,0,0,1,1,4
61259,4273,,23,23,F,1,0,0,0,0,1,2,1,4
61260,4273,,3,3,F,0,0,1,0,0,0,1,1,5
61261,4273,,2,2,M,0,0,1,0,0,0,1,1,5
61262,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61263,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61264,4273,,2,2,F,0,0,1,0,0,0,1,1,5
61265,4274,,25,25,F,0,0,0,0,0,1,3,1,4
61266,4274,,2,3,F,1,0,0,0,0,0,1,1,5
61267,4274,,18,18,M,1,0,0,0,0,0,1,1,5
61268,4274,,23,23,F,1,0,0,0,0,0,1,1,5
61269,4274,,23,23,F,1,0,0,0,0,0,1,1,5
61270,4274,,26,26,M,1,0,0,0,0,0,1,1,5
61271,4274,,54,54,M,1,0,0,0,0,0,1,1,5
61272,4274,,26,26,M,1,0,0,0,0,0,1,1,5
61273,4274,,23,23,F,1,0,0,0,0,0,1,1,5
61274,4274,,18,18,M,1,0,0,0,0,0,1,,5
61275,4274,,26,26,F,0,0,0,0,0,1,2,1,4
61276,4274,,2,3,F,1,0,0,0,0,0,1,1,5
61277,4274,0, ,1,F,0,0,0,0,0,1,2,1,4
61278,4274,,18,18,F,1,0,0,0,0,0,1,1,5
61279,4275,,30,35,F,0,0,0,1,0,1,3,2,4
61280,4275,,25,30,M,1,0,0,0,0,0,1,1,5
61281,4275,,20,25,F,1,0,0,0,0,1,2,2,4
61282,4275,,45,50,F,1,0,0,0,0,0,1,2,5
61283,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61284,4276,,29,29,F,1,0,0,0,0,0,1,1,5
61285,4276,,52,52,F,0,0,0,0,0,1,1,1,4
61286,4276,,30,30,F,0,0,0,0,0,1,1,1,4
61287,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61288,4276,,4,4,F,0,0,1,0,0,0,1,1,5
61289,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61290,4276,,8,8,M,0,0,0,0,0,1,1,1,4
61291,4276,,33,33,M,1,0,0,0,0,0,1,1,5
61292,4276,,35,35,F,0,0,1,0,0,0,1,1,5
61293,4276,,35,35,F,0,0,1,0,0,0,1,1,5
61294,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61295,4276,,4,4,F,0,0,1,0,0,0,1,1,5
61296,4276,,4,4,F,0,0,1,0,0,0,1,1,5
61297,4276,,4,4,F,0,0,1,0,0,0,1,1,5
61298,4276,,4,4,F,0,0,1,0,0,0,1,1,5
61299,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61300,4276,,4,4,M,0,0,1,0,0,0,1,1,5
61301,4277,,49,49,F,1,0,0,0,0,0,1,1,5
61302,4277,,25,25,M,1,0,0,0,0,0,3,1,5
61303,4277,,48,48,M,1,0,0,0,0,0,1,1,5
61304,4278,,8,8,M,0,0,0,0,0,1,3,2,2
61305,4278,,38,38,M,1,0,0,0,0,0,1,1,2
61306,4278,,12,12,F,1,0,0,0,0,0,1,1,4
61307,4278,,9,9,F,1,0,0,0,0,0,4,1,4
61308,4278,,6,6,M,0,0,0,0,0,1,3,1,3
61309,4278,,26,26,M,1,0,0,0,0,0,3,2,3
61310,4278,,37,37,F,0,0,0,0,1,0,4,1,4
61311,4278,,29,29,F,0,0,0,0,0,1,5,2,2
61312,4278,,60,60,F,0,0,0,0,0,1,4,1,3
61313,4278,,14,14,M,1,0,0,0,0,0,1,1,3
61314,4278,,34,34,F,1,0,0,0,0,0,1,1,3
61315,4278,,36,36,F,0,0,0,1,0,0,5,2,2
61316,4278,,42,45,M,0,0,0,1,0,0,5,2,1
61317,4279,,39,39,M,1,0,0,0,1,1,3,1,4
61318,4279,,30,30,F,1,0,0,0,0,0,1,1,5
61319,4279,,33,33,M,1,0,0,0,0,0,2,1,4
61320,4279,,5,5,M,1,0,0,1,0,1,3,1,2
61321,4279,,29,29,F,0,0,0,1,0,0,4,2,2
61322,4279,,62,62,F,1,0,0,0,0,0,1,1,5
61323,4279,,9,9,F,1,0,0,0,0,0,1,1,5
61324,4279,,29,29,F,0,0,0,1,0,0,3,2,2
61325,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61326,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61327,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61328,4280,,32,32,F,1,0,0,0,0,0,1,1,5
61329,4280,,33,33,M,1,0,0,0,0,0,1,1,5
61330,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61331,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61332,4280,,4,4,F,1,0,0,0,0,0,1,1,5
61333,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61334,4280,,8,8,M,0,0,1,0,0,0,1,1,5
61335,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61336,4280,,40,40,F,0,0,1,0,0,0,1,2,4
61337,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61338,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61339,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61340,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61341,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61342,4280,,30,30,F,0,0,1,0,0,0,1,2,4
61343,4280,,32,32,F,0,0,1,0,0,0,1,2,4
61344,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61345,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61346,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61347,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61348,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61349,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61350,4280,,8,8,F,0,0,1,0,0,0,1,1,4
61351,4280,,8,8,M,0,0,1,0,0,0,1,1,4
61352,4281,,12,12,M,1,0,0,0,0,0,3,1,3
61353,4281,,10,10,F,0,0,0,0,0,1,3,2,3
61354,4281,,9,9,F,0,0,1,0,0,0,1,2,2
61355,4281,,40,45,F,0,0,1,0,0,0,1,2,5
61356,4281,,9,9,F,0,0,0,1,0,0,2,2,3
61357,4281,,44,44,F,1,0,0,0,0,0,3,2,2
61358,4281,,11,11,M,0,0,1,0,0,0,2,1,3
61359,4281,,9,9,M,0,0,1,0,0,0,1,2,2
61360,4281,,7,7,M,1,0,0,0,0,0,3,2,2
61361,4281,,10,10,F,0,0,1,0,0,0,1,2,1
61362,4281,,9,9,M,1,0,0,0,1,0,2,2,2
61363,4281,,9,9,F,0,0,0,0,0,1,2,2,1
61364,4281,,8,8,F,0,0,0,0,1,0,2,2,2
61365,4281,,49,49,M,1,0,0,0,0,0,1,1,5
61366,4281,,9,9,M,0,0,0,0,0,1,2,2,2
61367,4281,,16,16,M,0,0,0,0,0,1,2,1,2
61368,4281,,48,48,M,1,0,0,0,0,0,4,1,2
61369,4281,,10,10,F,0,0,0,0,0,1,1,2,1
61370,4281,,46,46,F,1,0,0,0,0,0,1,1,5
61371,4281,,11,11,F,0,0,0,0,1,0,2,1,3
61372,4281,,12,12,M,1,0,0,0,0,0,3,1,2
61373,4281,,10,10,M,0,0,0,0,0,1,2,2,2
61374,4281,,10,10,M,0,0,0,0,0,1,1,2,1
61375,4281,,12,12,M,0,0,1,0,0,0,2,1,2
61376,4281,,60,60,F,1,0,0,0,0,0,4,2,1
61377,4281,,30,35,F,0,0,1,0,0,0,2,2,3
61378,4281,,11,11,,0,0,0,0,0,1,5,2,1
61379,4281,,9,9,M,0,1,0,0,0,0,2,1,3
61380,4281,,10,10,M,0,0,1,0,0,0,1,1,1
61381,4282,,45,50,M,0,0,0,0,1,1,2,1,4
61382,4282,,40,40,F,0,0,0,0,0,1,2,1,4
61383,4282,,34,34,F,0,0,0,0,0,1,2,1,4
61384,4282,,33,33,M,0,0,0,0,0,1,2,1,2
61385,4282,,23,23,F,0,0,0,0,0,1,2,1,3
61386,4282,,24,25,M,0,0,0,0,0,1,2,1,3
61387,4282,,60,65,F,0,0,0,0,1,0,5,2,1
61388,4282,,12,12,F,0,0,0,0,0,1,2,1,4
61389,4282,,28,28,F,1,0,0,0,1,0,1,1,5
61390,4282,,7,7,F,0,0,0,0,0,1,2,1,4
61391,4282,,50,52,F,0,0,0,0,0,1,3,1,3
61392,4282,,37,37,M,1,0,0,0,1,0,1,1,5
61393,4282,,31,31,F,0,0,0,0,0,1,2,1,4
61394,4282,,8,10,M,0,0,0,0,0,1,2,1,4
61395,4282,,45,50,M,0,0,0,0,1,1,2,1,4
61396,4282,,65,70,M,0,0,0,0,0,1,3,1,4
61397,4282,,65,70,F,0,0,0,0,0,1,2,1,2
61398,4282,,17,17,F,0,0,0,0,0,1,2,1,3
61399,4282,,2,3,F,0,0,0,1,0,0,5,2,1
61400,4282,,40,40,M,0,0,0,0,0,1,2,1,4
61401,4282,,10,15,F,0,0,0,0,0,1,2,1,4
61402,4282,,35,40,M,0,0,0,0,0,1,3,1,4
61403,4282,,15,15,M,0,0,0,0,0,1,2,1,4
61404,4282,,31,31,M,0,0,0,0,0,1,2,1,2
61405,4282,,40,47,F,0,0,0,0,0,1,3,1,2
61406,4282,,45,50,M,0,0,0,0,1,0,3,2,1
61407,4282,,17,19,M,0,0,0,0,0,1,2,1,3
61408,4282,,35,70,M,0,0,0,0,1,0,3,1,4
61409,4282,,25,27,M,0,0,0,0,1,0,3,2,1
61410,4282,,35,40,F,0,0,0,0,1,0,2,1,4
61411,4282,,65,70,F,0,0,0,0,0,1,2,1,4
61412,4282,,45,50,F,0,0,0,0,0,1,2,1,5
61413,4282,,10,12,F,0,0,0,0,0,1,3,1,2
61414,4282,,60,65,F,0,0,0,1,0,1,2,1,3
61415,4282,,65,70,F,0,0,0,0,0,1,2,1,4
61416,4283,,70,75,F,0,0,0,0,0,1,3,1,2
61417,4283,,35,40,F,0,0,0,0,0,1,3,1,1
61418,4283,,70,75,F,0,0,0,0,0,1,3,1,1
61419,4283,,20,20,M,0,0,0,0,0,1,2,1,2
61420,4283,,45,50,M,0,0,0,0,0,1,3,1,1
61421,4283,,20,25,F,0,0,0,0,0,1,4,1,1
61422,4283,,41,41,M,1,0,0,0,0,1,1,1,5
61423,4283,,10,10,F,0,0,0,0,0,1,2,1,2
61424,4283,,65,70,M,0,0,0,0,0,1,3,1,1
61425,4283,,13,13,F,1,0,0,0,0,1,1,1,5
61426,4283,,16,16,F,0,0,0,0,0,1,3,1,1
61427,4283,,45,50,F,0,0,0,0,0,1,3,1,1
61428,4283,,39,39,F,1,0,0,0,0,1,1,1,5
61429,4283,,18,18,M,0,0,0,0,0,1,3,,2
61430,4283,,12,12,M,0,0,0,0,0,1,3,2,1
61431,4283,,45,50,F,0,0,0,0,0,1,3,1,1
61432,4283,,18,18,F,0,0,0,0,0,1,3,1,1
61433,4283,,65,70,F,0,0,0,0,0,1,3,1,1
61434,4283,,13,13,M,0,0,0,0,0,1,3,1,1
61435,4283,,12,12,F,0,0,0,0,0,1,3,1,1
61436,4283,,40,45,M,0,0,0,0,0,1,3,1,1
61437,4283,,70,75,M,0,0,0,0,0,1,3,1,1
61438,4283,,23,23,M,0,0,0,0,0,1,3,1,1
61439,4283,,16,16,M,0,0,0,0,0,1,3,1,2
61440,4283,,40,45,F,0,0,0,0,0,1,3,1,2
61441,4283,,6,6,F,0,0,0,0,0,1,3,1,2
61442,4283,,40,45,M,0,0,0,0,0,1,2,1,2
61443,4283,,65,70,F,0,0,0,0,0,1,3,1,1
61444,4283,,30,35,M,0,0,0,0,0,1,3,1,1
61445,4283,,71,71,F,0,0,0,1,0,1,2,1,3
61446,4283,,22,22,F,0,0,0,0,0,1,3,1,2
61447,4283,,40,45,F,0,0,0,0,0,1,2,1,2
61448,4283,,80,85,F,0,0,0,0,0,1,3,1,2
61449,4283,,70,75,M,0,0,0,0,0,1,3,2,1
61450,4283,,40,45,F,0,0,0,0,0,1,3,1,1
61451,4283,,40,45,M,0,0,0,0,0,1,3,1,2
61452,4283,,45,50,M,0,0,0,0,0,1,3,1,1
61453,4283,,40,45,F,0,0,0,0,0,1,4,1,1
61454,4283,,55,60,F,0,0,0,0,0,1,3,1,1
61455,4283,,45,50,M,0,0,0,0,0,1,2,1,1
61456,4283,,40,45,F,0,0,0,0,0,1,2,2,2
61457,4283,,40,45,F,0,0,0,0,0,1,5,1,1
61458,4283,,30,35,F,0,0,0,0,0,1,3,1,1
61459,4283,,40,45,M,0,0,0,0,0,1,2,1,1
61460,4283,,19,19,F,0,0,0,0,0,1,3,1,1
61461,4284,,18,18,M,1,0,0,0,0,0,1,1,5
61462,4284,,2,2,F,1,0,0,0,0,0,1,1,5
61463,4284,,14,14,M,1,0,0,0,0,0,1,1,5
61464,4284,,46,46,F,1,0,0,0,0,0,1,1,5
61465,4284,,23,23,F,1,0,0,0,0,0,1,1,5
61466,4285,,2,2,M,1,0,0,0,0,0,1,1,5
61467,4285,,27,27,F,1,0,0,0,0,0,1,1,5
61468,4285,,29,29,M,1,0,0,0,0,0,1,1,5
61469,4285,,18,18,F,1,0,0,0,0,0,3,1,4
61470,4286,,18,18,M,0,0,0,1,0,0,5,2,1
61471,4286,,27,27,F,1,0,0,0,0,0,1,1,5
61472,4286,,6,6,M,1,0,0,0,0,0,1,1,5
61473,4286,,54,54,F,1,0,0,0,0,0,1,1,5
61474,4286,,28,28,F,0,0,0,1,0,0,3,2,3
61475,4286,,74,74,F,1,0,0,0,0,0,2,2,4
61476,4286,,32,32,M,1,0,0,0,0,0,1,2,4
61477,4286,,56,56,M,1,0,0,0,0,0,1,1,4
61478,4287,,56,56,F,1,0,0,0,0,0,1,1,5
61479,4287,,30,30,F,1,0,0,0,0,0,1,1,5
61480,4287,,20,25,F,0,0,0,0,0,1,5,2,2
61481,4287,,35,35,F,1,0,0,0,0,0,3,2,4
61482,4287,,28,28,F,0,0,0,1,0,0,4,1,2
61483,4287,,20,25,F,0,0,0,0,0,1,5,2,1
61484,4287,,35,40,F,0,0,0,0,0,1,5,2,1
61485,4287,,6,8,F,0,0,0,0,0,1,3,2,3
61486,4287,,31,31,M,0,0,0,1,0,0,1,1,5
61487,4287,,25,30,M,0,0,0,0,0,1,5,2,1
61488,4287,,8,8,F,1,0,0,0,0,0,3,1,4
61489,4287,,6,6,M,0,0,0,0,0,1,2,1,4
61490,4287,,59,59,M,1,0,0,0,0,0,1,1,5
61491,4288,,5,10,F,0,0,1,0,0,0,2,1,5
61492,4288,,5,10,F,0,0,1,0,0,0,2,1,5
61493,4288,,50,55,M,1,0,0,0,1,0,2,2,2
61494,4288,,10,15,M,0,0,1,1,0,0,2,2,3
61495,4288,,30,35,M,1,0,0,0,0,0,1,1,2
61496,4288,,5,10,M,0,0,0,1,1,0,2,1,4
61497,4288,,5,10,F,0,0,1,0,0,0,2,1,5
61498,4288,,50,55,M,1,0,0,0,1,0,1,1,5
61499,4288,,12,12,M,1,0,1,1,1,0,2,1,5
61500,4288,,5,10,F,0,0,1,1,0,0,2,1,5
61501,4288,,5,10,F,0,0,1,0,0,0,2,1,5
61502,4288,,34,34,F,1,0,0,0,1,0,1,1,4
61503,4288,,35,40,F,0,0,1,0,1,0,2,1,4
61504,4289,,71,71,F,1,0,0,0,0,0,1,1,5
61505,4289,,30,30,F,1,0,0,0,0,0,1,1,5
61506,4289,,28,28,M,1,0,0,0,0,0,1,1,5
61507,4289,,55,55,M,1,0,0,0,0,0,1,1,5
61508,4289,,24,24,M,1,0,0,0,0,0,1,1,2
61509,4289,,48,48,F,1,0,0,0,0,0,1,1,5
61510,4289,,60,60,M,1,0,0,0,0,0,3,1,2
61511,4290,,17,17,M,0,0,0,0,0,1,3,1,3
61512,4290,,60,60,M,0,0,0,0,0,1,2,1,5
61513,4290,,50,50,F,0,0,0,0,0,1,4,2,3
61514,4290,,34,34,M,1,0,0,0,0,0,1,1,5
61515,4290,,35,35,F,1,0,0,0,0,0,1,1,5
61516,4290,,56,56,F,0,0,0,0,0,1,2,1,5
61517,4290,,57,57,F,0,0,0,0,0,1,2,1,2
61518,4291,,2,2,M,1,0,0,0,0,0,1,1,5
61519,4291,,5,5,F,0,0,1,0,0,0,2,1,3
61520,4291,,32,32,M,1,0,0,0,0,0,1,1,4
61521,4291,,5,5,M,0,0,1,0,0,0,2,1,3
61522,4291,,5,5,M,0,0,1,0,0,0,2,1,4
61523,4291,,31,31,F,0,0,1,0,0,0,2,1,3
61524,4291,,45,45,F,0,0,1,0,0,0,2,1,5
61525,4291,,30,32,F,0,0,0,0,0,1,2,2,1
61526,4291,,5,5,M,0,0,1,0,0,0,2,1,4
61527,4291,,5,5,M,0,0,0,0,0,0,2,1,4
61528,4291,,30,30,F,1,0,0,0,0,0,1,1,5
61529,4291,,5,5,F,0,0,1,0,0,0,2,2,2
61530,4291,,46,50,F,0,0,0,0,0,1,3,2,1
61531,4291,,5,5,M,0,0,1,0,0,0,2,1,4
61532,4291,,52,52,F,1,0,0,0,0,0,2,1,4
61533,4291,,5,5,F,0,0,1,0,0,0,2,2,3
61534,4291,,5,5,M,0,0,1,0,0,0,2,1,4
61535,4291,,54,54,F,1,0,0,0,0,0,1,1,3
61536,4291,,5,5,F,0,0,1,0,0,0,2,2,3
61537,4292,,8,8,F,0,0,1,0,0,0,2,1,4
61538,4292,,60,60,F,0,0,0,0,0,1,4,1,2
61539,4292,,8,8,M,0,0,1,0,0,0,2,1,4
61540,4292,,71,71,M,0,0,0,0,0,1,1,1,3
61541,4292,,8,8,F,0,0,1,0,0,0,2,2,4
61542,4292,,60,60,F,0,0,0,0,0,1,2,1,3
61543,4292,,8,8,F,0,0,1,0,0,0,2,1,4
61544,4292,,8,8,M,0,0,1,0,0,0,2,2,4
61545,4292,,31,31,F,0,0,0,0,0,1,3,1,3
61546,4292,,35,35,F,0,0,1,0,0,0,2,2,4
61547,4292,,19,19,M,1,0,0,0,0,0,1,1,5
61548,4292,,48,48,M,0,0,0,0,0,1,2,1,2
61549,4292,,22,22,M,1,0,0,0,0,0,1,1,4
61550,4292,,40,40,F,0,0,1,0,0,0,2,1,4
61551,4292,,8,8,F,0,0,1,0,0,0,2,2,4
61552,4292,,6,6,M,0,0,0,0,0,1,3,1,3
61553,4292,,40,40,F,1,0,0,0,0,0,1,1,5
61554,4292,,8,8,M,0,0,1,0,0,0,2,1,4
61555,4292,,8,8,F,0,0,1,0,0,0,4,1,2
61556,4292,,66,66,M,0,0,0,0,0,1,1,1,3
61557,4292,,50,50,F,0,0,0,0,0,1,2,2,1
61558,4292,,8,8,M,0,0,1,0,0,0,2,2,4
61559,4292,,8,8,F,0,0,1,0,0,0,2,1,4
61560,4292,,42,42,M,1,0,0,0,0,0,1,1,5
61561,4292,,30,30,F,0,0,1,0,0,0,2,1,4
61562,4293,,2,2,M,1,0,0,0,0,0,1,1,5
61563,4293,,24,24,F,1,0,0,0,0,0,1,1,5
61564,4293,,46,46,F,1,0,0,0,0,0,1,1,5
61565,4293,,50,50,M,1,0,0,0,0,0,1,1,5
61566,4294,,14,14,F,1,0,0,0,1,0,1,1,5
61567,4294,,30,30,M,0,0,0,0,0,1,3,1,4
61568,4294,,53,53,F,0,0,0,0,0,1,2,1,5
61569,4294,,1,1,F,0,0,0,0,0,1,5,1,3
61570,4294,,3,3,F,0,0,0,0,0,1,3,1,4
61571,4294,,34,34,M,1,0,0,1,1,0,1,1,5
61572,4294,,29,29,F,0,0,0,0,0,1,3,1,4
61573,4294,,4,4,M,0,0,0,0,0,1,3,1,4
61574,4294,,34,34,F,1,0,0,1,1,1,1,1,5
61575,4294,,15,15,F,0,0,0,0,0,1,3,2,2
61576,4294,,57,57,M,0,0,0,0,1,1,2,1,5
61577,4295,,35,35,F,1,0,0,0,0,0,1,1,5
61578,4295,,20,25,M,1,0,0,0,0,0,4,1,3
61579,4295,,55,60,M,0,0,0,0,0,1,1,1,4
61580,4295,,75,80,F,1,0,0,0,0,0,4,1,3
61581,4295,,35,35,M,1,0,0,0,0,0,1,1,5
61582,4295,,55,60,F,0,0,0,0,0,1,1,1,5
61583,4295,,50,55,F,1,0,0,0,0,0,4,1,3
61584,4295,,40,50,M,0,0,0,1,0,0,4,1,1
61585,4295,,15,20,F,1,0,0,0,0,0,1,1,5
61586,4296,,5,5,F,0,0,0,0,1,0,5,1,3
61587,4296,,33,33,F,1,0,0,0,0,0,1,1,5
61588,4296,,59,59,F,1,0,0,0,0,0,2,1,4
61589,4296,,36,36,M,1,0,0,0,0,0,1,1,5
61590,4296,,11,11,M,1,0,0,0,0,0,1,1,5
61591,4296,,7,7,F,0,0,0,0,0,1,5,1,3
61592,4296,,50,50,F,0,0,0,0,1,0,5,1,2
61593,4297,,11,11,F,1,0,0,0,0,0,1,1,5
61594,4297,,15,15,F,1,0,0,0,0,0,1,1,4
61595,4297,,30,37,F,0,0,0,0,0,1,3,2,2
61596,4297,,38,38,F,1,0,0,0,0,0,1,1,5
61597,4297,,15,15,F,1,0,0,0,0,0,1,1,5
61598,4297,,51,51,M,1,0,0,0,0,0,1,1,5
61599,4297,,2,2,M,1,0,0,0,0,0,4,1,4
61600,4297,,57,57,F,1,0,0,0,0,0,1,1,4
61601,4297,,4,4,M,1,0,0,0,0,0,1,1,5
61602,4298,,28,28,F,1,0,0,1,1,1,1,1,5
61603,4298,,4,4,F,0,0,0,1,0,0,1,1,4
61604,4298,,4,4,M,0,0,1,0,0,0,1,1,4
61605,4298,,71,71,M,1,0,0,0,0,0,2,1,3
61606,4298,,5,5,M,0,0,1,0,0,0,1,1,4
61607,4298,,4,4,F,0,0,0,0,0,1,1,1,4
61608,4298,,5,5,M,1,0,0,0,0,0,1,1,3
61609,4298,,35,35,M,1,0,0,1,1,1,1,1,5
61610,4298,,5,5,F,0,0,1,0,0,0,1,1,4
61611,4298,,4,4,F,0,0,1,0,0,0,1,1,4
61612,4298,,4,4,F,0,0,0,0,0,1,1,1,4
61613,4298,,4,4,F,0,0,1,0,0,0,1,1,4
61614,4298,,5,5,M,0,0,1,0,0,0,1,1,4
61615,4298,,4,4,M,0,0,1,0,0,0,1,1,4
61616,4298,,8,8,F,1,0,0,0,0,0,2,1,2
61617,4298,,70,70,F,1,0,0,0,0,0,2,1,3
61618,4298,,5,5,M,0,0,0,0,0,1,1,1,4
61619,4298,,5,5,F,0,0,1,0,0,0,1,1,4
61620,4298,,3,3,F,0,0,1,0,0,0,1,1,4
61621,4298,,5,5,M,0,0,1,0,0,0,1,1,4
61622,4298,,3,3,F,0,0,0,1,0,0,2,1,4
61623,4298,,7,7,F,0,0,1,0,0,0,2,1,2
61624,4298,,12,12,F,0,0,1,0,0,0,2,1,2
61625,4299,,29,29,M,1,0,0,0,0,0,3,1,2
61626,4299,,39,39,F,1,0,0,0,0,0,1,1,5
61627,4299,,7,7,F,1,0,0,1,0,0,3,1,2
61628,4299,,18,18,F,1,0,0,0,0,0,1,1,5
61629,4299,,45,45,M,1,0,0,0,0,0,3,1,1
61630,4299,,43,43,M,1,0,0,0,0,0,1,1,5
61631,4299,,24,24,F,0,0,0,0,0,1,3,1,1
61632,4299,,11,11,F,1,0,0,0,0,0,1,1,5
61633,4299,,23,23,M,0,0,0,0,0,1,3,1,1
61634,4299,,55,55,M,1,0,0,0,0,0,3,1,2
61635,4299,,25,25,F,1,0,0,1,0,0,3,1,2
61636,4299,,19,19,M,1,0,0,0,0,0,1,1,2
61637,4299,,19,19,M,1,0,0,0,0,0,1,1,5
61638,4299,,37,37,M,1,0,0,0,0,0,3,1,1
61639,4299,,48,48,M,1,0,0,0,0,0,3,1,2
61640,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61641,4300,,8,8,F,1,0,1,0,0,0,1,1,4
61642,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61643,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61644,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61645,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61646,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61647,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61648,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61649,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61650,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61651,4300,,38,38,F,1,0,0,0,0,0,1,1,5
61652,4300,,14,14,F,1,0,0,0,0,0,1,1,5
61653,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61654,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61655,4300,,8,8,F,1,0,1,0,0,0,1,1,4
61656,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61657,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61658,4300,,34,34,F,1,0,0,0,0,0,1,1,4
61659,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61660,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61661,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61662,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61663,4300,,12,12,F,1,0,0,0,0,0,1,1,5
61664,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61665,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61666,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61667,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61668,4300,,8,8,F,0,0,1,0,0,0,1,1,4
61669,4300,,8,8,M,0,0,1,0,0,0,1,1,4
61670,4301,,25,25,F,1,0,0,0,0,0,1,1,5
61671,4301,,7,7,M,1,0,0,0,0,0,2,1,2
61672,4301,,28,28,F,1,0,0,0,0,0,2,1,2
61673,4301,,27,27,F,1,0,0,0,0,0,1,1,5
61674,4301,,27,27,M,1,0,0,0,0,0,1,1,5
61675,4301,,10,10,M,1,0,0,0,0,0,2,1,2
61676,4301,,60,60,F,1,0,0,0,0,0,1,1,5
61677,4301,,4,4,M,1,0,0,0,0,0,2,1,2
61678,4301,,7,7,M,1,0,0,0,0,0,2,1,2
61679,4302,,32,32,M,0,0,0,1,0,0,1,,5
61680,4302,,32,32,F,1,0,0,0,0,0,1,1,5
61681,4302,,26,26,M,0,0,0,1,0,0,4,1,4
61682,4302,,19,19,F,0,0,0,1,0,0,3,1,4
